year,duration,start_time,end_time,area,lat,lon
2023,23,1686009600000000000,1687996800000000000,69030371.41687234,39.625,350.375
2023,8,1688774400000000000,1689465600000000000,69030371.41687234,39.625,350.375
2023,5,1694563200000000000,1694995200000000000,69030371.41687234,39.625,350.375
2023,65,1695513600000000000,1701129600000000000,69030371.41687234,39.625,350.375
2023,17,1701993600000000000,1703462400000000000,69030371.41687234,39.625,350.375
2024,64,1704153600000000000,1709683200000000000,69030371.41687234,39.625,350.375
2024,8,1710288000000000000,1710979200000000000,69030371.41687234,39.625,350.375
2024,9,1713312000000000000,1714089600000000000,69030371.41687234,39.625,350.375
2024,6,1729036800000000000,1729555200000000000,69030371.41687234,39.625,350.375
2024,5,1731110400000000000,1731542400000000000,69030371.41687234,39.625,350.375
2024,39,1732320000000000000,1735689600000000000,69030371.41687234,39.625,350.375
2025,6,1736553600000000000,1737072000000000000,69030371.41687234,39.625,350.375
2025,6,1744070400000000000,1744588800000000000,69030371.41687234,39.625,350.375
2025,15,1746921600000000000,1748217600000000000,69030371.41687234,39.625,350.375
2025,5,1762128000000000000,1762560000000000000,69030371.41687234,39.625,350.375
1983,17,438739200000000000,440208000000000000,69030371.4168724,39.625,350.625
1983,5,441244800000000000,441676800000000000,69030371.4168724,39.625,350.625
1984,9,458956800000000000,459734400000000000,69030371.4168724,39.625,350.625
1986,6,527385600000000000,527904000000000000,69030371.4168724,39.625,350.625
1987,5,541900800000000000,542332800000000000,69030371.4168724,39.625,350.625
1987,5,559699200000000000,560131200000000000,69030371.4168724,39.625,350.625
1988,11,595468800000000000,596419200000000000,69030371.4168724,39.625,350.625
1989,34,617587200000000000,620524800000000000,69030371.4168724,39.625,350.625
1989,11,629424000000000000,630374400000000000,69030371.4168724,39.625,350.625
1990,6,631411200000000000,631929600000000000,69030371.4168724,39.625,350.625
1990,16,635212800000000000,636595200000000000,69030371.4168724,39.625,350.625
1990,9,637545600000000000,638323200000000000,69030371.4168724,39.625,350.625
1990,13,648172800000000000,649296000000000000,69030371.4168724,39.625,350.625
1990,5,649900800000000000,650332800000000000,69030371.4168724,39.625,350.625
1991,23,683596800000000000,685584000000000000,69030371.4168724,39.625,350.625
1993,6,740966400000000000,741484800000000000,69030371.4168724,39.625,350.625
1994,5,771984000000000000,772416000000000000,69030371.4168724,39.625,350.625
1995,11,805334400000000000,806284800000000000,69030371.4168724,39.625,350.625
1995,5,816825600000000000,817257600000000000,69030371.4168724,39.625,350.625
1995,30,819504000000000000,822096000000000000,69030371.4168724,39.625,350.625
1997,83,856310400000000000,863481600000000000,69030371.4168724,39.625,350.625
1997,6,866073600000000000,866592000000000000,69030371.4168724,39.625,350.625
1997,6,877737600000000000,878256000000000000,69030371.4168724,39.625,350.625
1998,11,887587200000000000,888537600000000000,69030371.4168724,39.625,350.625
1998,7,889228800000000000,889833600000000000,69030371.4168724,39.625,350.625
1998,14,890524800000000000,891734400000000000,69030371.4168724,39.625,350.625
1999,19,935452800000000000,937094400000000000,69030371.4168724,39.625,350.625
2000,10,962323200000000000,963187200000000000,69030371.4168724,39.625,350.625
2002,6,1011139200000000000,1011657600000000000,69030371.4168724,39.625,350.625
2002,8,1011916800000000000,1012608000000000000,69030371.4168724,39.625,350.625
2002,14,1013040000000000000,1014249600000000000,69030371.4168724,39.625,350.625
2003,7,1062115200000000000,1062720000000000000,69030371.4168724,39.625,350.625
2003,9,1064361600000000000,1065139200000000000,69030371.4168724,39.625,350.625
2004,9,1087948800000000000,1088726400000000000,69030371.4168724,39.625,350.625
2004,25,1091491200000000000,1093651200000000000,69030371.4168724,39.625,350.625
2005,6,1123891200000000000,1124409600000000000,69030371.4168724,39.625,350.625
2006,12,1147564800000000000,1148601600000000000,69030371.4168724,39.625,350.625
2006,22,1148860800000000000,1150761600000000000,69030371.4168724,39.625,350.625
2006,22,1152748800000000000,1154649600000000000,69030371.4168724,39.625,350.625
2006,68,1160006400000000000,1165881600000000000,69030371.4168724,39.625,350.625
2006,5,1166832000000000000,1167264000000000000,69030371.4168724,39.625,350.625
2007,5,1173484800000000000,1173916800000000000,69030371.4168724,39.625,350.625
2008,6,1202169600000000000,1202688000000000000,69030371.4168724,39.625,350.625
2008,10,1204070400000000000,1204934400000000000,69030371.4168724,39.625,350.625
2008,5,1209513600000000000,1209945600000000000,69030371.4168724,39.625,350.625
2009,27,1245542400000000000,1247875200000000000,69030371.4168724,39.625,350.625
2009,10,1255046400000000000,1255910400000000000,69030371.4168724,39.625,350.625
2009,6,1256947200000000000,1257465600000000000,69030371.4168724,39.625,350.625
2010,11,1271894400000000000,1272844800000000000,69030371.4168724,39.625,350.625
2011,7,1296432000000000000,1297036800000000000,69030371.4168724,39.625,350.625
2011,10,1302566400000000000,1303430400000000000,69030371.4168724,39.625,350.625
2011,42,1303776000000000000,1307404800000000000,69030371.4168724,39.625,350.625
2011,5,1317427200000000000,1317859200000000000,69030371.4168724,39.625,350.625
2012,6,1338854400000000000,1339372800000000000,69030371.4168724,39.625,350.625
2012,15,1344988800000000000,1346284800000000000,69030371.4168724,39.625,350.625
2012,5,1348185600000000000,1348617600000000000,69030371.4168724,39.625,350.625
2013,7,1375142400000000000,1375747200000000000,69030371.4168724,39.625,350.625
2013,12,1381881600000000000,1382918400000000000,69030371.4168724,39.625,350.625
2014,5,1403827200000000000,1404259200000000000,69030371.4168724,39.625,350.625
2014,62,1409702400000000000,1415059200000000000,69030371.4168724,39.625,350.625
2014,11,1416787200000000000,1417737600000000000,69030371.4168724,39.625,350.625
2015,7,1435881600000000000,1436486400000000000,69030371.4168724,39.625,350.625
2015,16,1446768000000000000,1448150400000000000,69030371.4168724,39.625,350.625
2015,28,1450224000000000000,1452643200000000000,69030371.4168724,39.625,350.625
2016,13,1453248000000000000,1454371200000000000,69030371.4168724,39.625,350.625
2016,8,1454803200000000000,1455494400000000000,69030371.4168724,39.625,350.625
2016,5,1465171200000000000,1465603200000000000,69030371.4168724,39.625,350.625
2020,8,1588377600000000000,1589068800000000000,69030371.4168724,39.625,350.625
2020,21,1589587200000000000,1591401600000000000,69030371.4168724,39.625,350.625
2021,12,1618444800000000000,1619481600000000000,69030371.4168724,39.625,350.625
2021,16,1630540800000000000,1631923200000000000,69030371.4168724,39.625,350.625
2022,22,1654387200000000000,1656288000000000000,69030371.4168724,39.625,350.625
2022,10,1663286400000000000,1664150400000000000,69030371.4168724,39.625,350.625
2022,7,1668297600000000000,1668902400000000000,69030371.4168724,39.625,350.625
2022,48,1670630400000000000,1674777600000000000,69030371.4168724,39.625,350.625
2023,6,1675123200000000000,1675641600000000000,69030371.4168724,39.625,350.625
2023,31,1678752000000000000,1681430400000000000,69030371.4168724,39.625,350.625
2023,24,1681689600000000000,1683763200000000000,69030371.4168724,39.625,350.625
2023,15,1686355200000000000,1687651200000000000,69030371.4168724,39.625,350.625
2023,89,1695427200000000000,1703116800000000000,69030371.4168724,39.625,350.625
2024,46,1705708800000000000,1709683200000000000,69030371.4168724,39.625,350.625
2024,8,1713312000000000000,1714003200000000000,69030371.4168724,39.625,350.625
2024,20,1732406400000000000,1734134400000000000,69030371.4168724,39.625,350.625
2025,7,1736553600000000000,1737158400000000000,69030371.4168724,39.625,350.625
2025,6,1744156800000000000,1744675200000000000,69030371.4168724,39.625,350.625
2025,13,1746921600000000000,1748044800000000000,69030371.4168724,39.625,350.625
1983,17,438739200000000000,440208000000000000,69030371.41687258,39.625,350.875
1984,7,458006400000000000,458611200000000000,69030371.41687258,39.625,350.875
1984,8,458956800000000000,459648000000000000,69030371.41687258,39.625,350.875
1986,11,527385600000000000,528336000000000000,69030371.41687258,39.625,350.875
1987,5,541900800000000000,542332800000000000,69030371.41687258,39.625,350.875
1989,5,605318400000000000,605750400000000000,69030371.41687258,39.625,350.875
1989,24,617587200000000000,619660800000000000,69030371.41687258,39.625,350.875
1989,7,619920000000000000,620524800000000000,69030371.41687258,39.625,350.875
1989,13,629424000000000000,630547200000000000,69030371.41687258,39.625,350.875
1990,11,633398400000000000,634348800000000000,69030371.41687258,39.625,350.875
1990,17,635126400000000000,636595200000000000,69030371.41687258,39.625,350.875
1990,9,637545600000000000,638323200000000000,69030371.41687258,39.625,350.875
1990,5,642988800000000000,643420800000000000,69030371.41687258,39.625,350.875
1990,7,643680000000000000,644284800000000000,69030371.41687258,39.625,350.875
1990,11,648259200000000000,649209600000000000,69030371.41687258,39.625,350.875
1990,7,649555200000000000,650160000000000000,69030371.41687258,39.625,350.875
1991,23,683596800000000000,685584000000000000,69030371.41687258,39.625,350.875
1993,6,740966400000000000,741484800000000000,69030371.41687258,39.625,350.875
1994,6,771984000000000000,772502400000000000,69030371.41687258,39.625,350.875
1995,14,805334400000000000,806544000000000000,69030371.41687258,39.625,350.875
1995,5,815616000000000000,816048000000000000,69030371.41687258,39.625,350.875
1995,6,816825600000000000,817344000000000000,69030371.41687258,39.625,350.875
1995,35,819504000000000000,822528000000000000,69030371.41687258,39.625,350.875
1997,82,856396800000000000,863481600000000000,69030371.41687258,39.625,350.875
1997,6,866073600000000000,866592000000000000,69030371.41687258,39.625,350.875
1998,12,887587200000000000,888624000000000000,69030371.41687258,39.625,350.875
1998,7,889228800000000000,889833600000000000,69030371.41687258,39.625,350.875
1998,13,890611200000000000,891734400000000000,69030371.41687258,39.625,350.875
1999,19,935452800000000000,937094400000000000,69030371.41687258,39.625,350.875
2000,10,962323200000000000,963187200000000000,69030371.41687258,39.625,350.875
2002,5,1011916800000000000,1012348800000000000,69030371.41687258,39.625,350.875
2002,13,1013040000000000000,1014163200000000000,69030371.41687258,39.625,350.875
2002,10,1033171200000000000,1034035200000000000,69030371.41687258,39.625,350.875
2003,10,1061856000000000000,1062720000000000000,69030371.41687258,39.625,350.875
2003,6,1064534400000000000,1065052800000000000,69030371.41687258,39.625,350.875
2004,11,1087689600000000000,1088640000000000000,69030371.41687258,39.625,350.875
2004,24,1091664000000000000,1093737600000000000,69030371.41687258,39.625,350.875
2006,17,1149292800000000000,1150761600000000000,69030371.41687258,39.625,350.875
2006,20,1152748800000000000,1154476800000000000,69030371.41687258,39.625,350.875
2006,68,1160006400000000000,1165881600000000000,69030371.41687258,39.625,350.875
2006,13,1166745600000000000,1167868800000000000,69030371.41687258,39.625,350.875
2007,6,1173484800000000000,1174003200000000000,69030371.41687258,39.625,350.875
2008,6,1202169600000000000,1202688000000000000,69030371.41687258,39.625,350.875
2008,10,1204070400000000000,1204934400000000000,69030371.41687258,39.625,350.875
2008,5,1209513600000000000,1209945600000000000,69030371.41687258,39.625,350.875
2008,5,1217376000000000000,1217808000000000000,69030371.41687258,39.625,350.875
2009,19,1245542400000000000,1247184000000000000,69030371.41687258,39.625,350.875
2009,8,1255132800000000000,1255824000000000000,69030371.41687258,39.625,350.875
2009,6,1256947200000000000,1257465600000000000,69030371.41687258,39.625,350.875
2010,12,1271808000000000000,1272844800000000000,69030371.41687258,39.625,350.875
2011,6,1302825600000000000,1303344000000000000,69030371.41687258,39.625,350.875
2011,36,1303776000000000000,1306886400000000000,69030371.41687258,39.625,350.875
2012,19,1338336000000000000,1339977600000000000,69030371.41687258,39.625,350.875
2012,15,1344988800000000000,1346284800000000000,69030371.41687258,39.625,350.875
2012,6,1348185600000000000,1348704000000000000,69030371.41687258,39.625,350.875
2013,13,1374624000000000000,1375747200000000000,69030371.41687258,39.625,350.875
2013,6,1376092800000000000,1376611200000000000,69030371.41687258,39.625,350.875
2013,11,1382054400000000000,1383004800000000000,69030371.41687258,39.625,350.875
2014,10,1403827200000000000,1404691200000000000,69030371.41687258,39.625,350.875
2014,62,1409702400000000000,1415059200000000000,69030371.41687258,39.625,350.875
2014,10,1416873600000000000,1417737600000000000,69030371.41687258,39.625,350.875
2015,7,1435881600000000000,1436486400000000000,69030371.41687258,39.625,350.875
2015,16,1446768000000000000,1448150400000000000,69030371.41687258,39.625,350.875
2015,36,1449532800000000000,1452643200000000000,69030371.41687258,39.625,350.875
2016,14,1453161600000000000,1454371200000000000,69030371.41687258,39.625,350.875
2016,9,1454716800000000000,1455494400000000000,69030371.41687258,39.625,350.875
2016,7,1464998400000000000,1465603200000000000,69030371.41687258,39.625,350.875
2017,6,1492041600000000000,1492560000000000000,69030371.41687258,39.625,350.875
2020,8,1588377600000000000,1589068800000000000,69030371.41687258,39.625,350.875
2020,21,1589587200000000000,1591401600000000000,69030371.41687258,39.625,350.875
2020,6,1597795200000000000,1598313600000000000,69030371.41687258,39.625,350.875
2021,21,1617667200000000000,1619481600000000000,69030371.41687258,39.625,350.875
2021,16,1630540800000000000,1631923200000000000,69030371.41687258,39.625,350.875
2022,6,1654387200000000000,1654905600000000000,69030371.41687258,39.625,350.875
2022,10,1663286400000000000,1664150400000000000,69030371.41687258,39.625,350.875
2022,6,1668124800000000000,1668643200000000000,69030371.41687258,39.625,350.875
2022,46,1670803200000000000,1674777600000000000,69030371.41687258,39.625,350.875
2023,7,1675036800000000000,1675641600000000000,69030371.41687258,39.625,350.875
2023,30,1678752000000000000,1681344000000000000,69030371.41687258,39.625,350.875
2023,23,1681776000000000000,1683763200000000000,69030371.41687258,39.625,350.875
2023,12,1686355200000000000,1687392000000000000,69030371.41687258,39.625,350.875
2023,98,1694649600000000000,1703116800000000000,69030371.41687258,39.625,350.875
2024,45,1705795200000000000,1709683200000000000,69030371.41687258,39.625,350.875
2024,5,1713484800000000000,1713916800000000000,69030371.41687258,39.625,350.875
2024,15,1732579200000000000,1733875200000000000,69030371.41687258,39.625,350.875
2025,6,1736640000000000000,1737158400000000000,69030371.41687258,39.625,350.875
2025,6,1744156800000000000,1744675200000000000,69030371.41687258,39.625,350.875
2025,12,1746921600000000000,1747958400000000000,69030371.41687258,39.625,350.875
1983,14,438825600000000000,440035200000000000,72388053.66641968,39.875,350.375
1986,6,527385600000000000,527904000000000000,72388053.66641968,39.875,350.375
1988,5,595555200000000000,595987200000000000,72388053.66641968,39.875,350.375
1989,33,617673600000000000,620524800000000000,72388053.66641968,39.875,350.375
1990,6,631756800000000000,632275200000000000,72388053.66641968,39.875,350.375
1990,11,635644800000000000,636595200000000000,72388053.66641968,39.875,350.375
1990,14,648172800000000000,649382400000000000,72388053.66641968,39.875,350.375
1990,7,650246400000000000,650851200000000000,72388053.66641968,39.875,350.375
1991,25,683596800000000000,685756800000000000,72388053.66641968,39.875,350.375
1994,5,773020800000000000,773452800000000000,72388053.66641968,39.875,350.375
1995,16,820022400000000000,821404800000000000,72388053.66641968,39.875,350.375
1997,70,856915200000000000,862963200000000000,72388053.66641968,39.875,350.375
1997,8,877737600000000000,878428800000000000,72388053.66641968,39.875,350.375
1998,6,885081600000000000,885600000000000000,72388053.66641968,39.875,350.375
1998,16,887241600000000000,888624000000000000,72388053.66641968,39.875,350.375
1998,31,889056000000000000,891734400000000000,72388053.66641968,39.875,350.375
1999,20,935452800000000000,937180800000000000,72388053.66641968,39.875,350.375
2002,7,1011916800000000000,1012521600000000000,72388053.66641968,39.875,350.375
2003,11,1064448000000000000,1065398400000000000,72388053.66641968,39.875,350.375
2004,19,1087171200000000000,1088812800000000000,72388053.66641968,39.875,350.375
2004,24,1091404800000000000,1093478400000000000,72388053.66641968,39.875,350.375
2005,8,1121385600000000000,1122076800000000000,72388053.66641968,39.875,350.375
2006,38,1147478400000000000,1150761600000000000,72388053.66641968,39.875,350.375
2006,27,1152748800000000000,1155081600000000000,72388053.66641968,39.875,350.375
2006,18,1160092800000000000,1161648000000000000,72388053.66641968,39.875,350.375
2006,45,1161993600000000000,1165881600000000000,72388053.66641968,39.875,350.375
2008,7,1202169600000000000,1202774400000000000,72388053.66641968,39.875,350.375
2008,16,1203552000000000000,1204934400000000000,72388053.66641968,39.875,350.375
2009,20,1245542400000000000,1247270400000000000,72388053.66641968,39.875,350.375
2009,5,1255219200000000000,1255651200000000000,72388053.66641968,39.875,350.375
2010,11,1271894400000000000,1272844800000000000,72388053.66641968,39.875,350.375
2010,6,1283212800000000000,1283731200000000000,72388053.66641968,39.875,350.375
2011,9,1296432000000000000,1297209600000000000,72388053.66641968,39.875,350.375
2011,9,1302566400000000000,1303344000000000000,72388053.66641968,39.875,350.375
2011,41,1303776000000000000,1307318400000000000,72388053.66641968,39.875,350.375
2011,6,1317427200000000000,1317945600000000000,72388053.66641968,39.875,350.375
2011,5,1318464000000000000,1318896000000000000,72388053.66641968,39.875,350.375
2012,16,1344988800000000000,1346371200000000000,72388053.66641968,39.875,350.375
2012,7,1348012800000000000,1348617600000000000,72388053.66641968,39.875,350.375
2014,8,1399075200000000000,1399766400000000000,72388053.66641968,39.875,350.375
2014,6,1407283200000000000,1407801600000000000,72388053.66641968,39.875,350.375
2014,41,1409702400000000000,1413244800000000000,72388053.66641968,39.875,350.375
2014,17,1413590400000000000,1415059200000000000,72388053.66641968,39.875,350.375
2015,18,1446768000000000000,1448323200000000000,72388053.66641968,39.875,350.375
2015,18,1450137600000000000,1451692800000000000,72388053.66641968,39.875,350.375
2016,18,1453766400000000000,1455321600000000000,72388053.66641968,39.875,350.375
2016,10,1465171200000000000,1466035200000000000,72388053.66641968,39.875,350.375
2020,8,1581552000000000000,1582243200000000000,72388053.66641968,39.875,350.375
2020,5,1588291200000000000,1588723200000000000,72388053.66641968,39.875,350.375
2020,19,1589846400000000000,1591488000000000000,72388053.66641968,39.875,350.375
2021,6,1617580800000000000,1618099200000000000,72388053.66641968,39.875,350.375
2021,13,1618531200000000000,1619654400000000000,72388053.66641968,39.875,350.375
2021,15,1630540800000000000,1631836800000000000,72388053.66641968,39.875,350.375
2022,16,1654387200000000000,1655769600000000000,72388053.66641968,39.875,350.375
2022,14,1657152000000000000,1658361600000000000,72388053.66641968,39.875,350.375
2022,8,1663372800000000000,1664064000000000000,72388053.66641968,39.875,350.375
2022,93,1666742400000000000,1674777600000000000,72388053.66641968,39.875,350.375
2023,7,1675036800000000000,1675641600000000000,72388053.66641968,39.875,350.375
2023,5,1676592000000000000,1677024000000000000,72388053.66641968,39.875,350.375
2023,64,1678492800000000000,1684022400000000000,72388053.66641968,39.875,350.375
2023,21,1686268800000000000,1688083200000000000,72388053.66641968,39.875,350.375
2023,8,1688774400000000000,1689465600000000000,72388053.66641968,39.875,350.375
2023,6,1694476800000000000,1694995200000000000,72388053.66641968,39.875,350.375
2023,66,1695513600000000000,1701216000000000000,72388053.66641968,39.875,350.375
2023,17,1701993600000000000,1703462400000000000,72388053.66641968,39.875,350.375
2024,64,1704153600000000000,1709683200000000000,72388053.66641968,39.875,350.375
2024,5,1710288000000000000,1710720000000000000,72388053.66641968,39.875,350.375
2024,9,1713312000000000000,1714089600000000000,72388053.66641968,39.875,350.375
2024,5,1728864000000000000,1729296000000000000,72388053.66641968,39.875,350.375
2024,6,1731024000000000000,1731542400000000000,72388053.66641968,39.875,350.375
2024,39,1732320000000000000,1735689600000000000,72388053.66641968,39.875,350.375
2025,9,1736553600000000000,1737331200000000000,72388053.66641968,39.875,350.375
2025,5,1743292800000000000,1743724800000000000,72388053.66641968,39.875,350.375
2025,15,1746921600000000000,1748217600000000000,72388053.66641968,39.875,350.375
1983,15,438825600000000000,440121600000000000,72388053.6664196,39.875,350.625
1986,6,527385600000000000,527904000000000000,72388053.6664196,39.875,350.625
1989,33,617673600000000000,620524800000000000,72388053.6664196,39.875,350.625
1989,5,630115200000000000,630547200000000000,72388053.6664196,39.875,350.625
1990,10,631152000000000000,632016000000000000,72388053.6664196,39.875,350.625
1990,12,635558400000000000,636595200000000000,72388053.6664196,39.875,350.625
1990,7,637804800000000000,638409600000000000,72388053.6664196,39.875,350.625
1990,11,648259200000000000,649209600000000000,72388053.6664196,39.875,350.625
1991,26,683596800000000000,685843200000000000,72388053.6664196,39.875,350.625
1993,5,741052800000000000,741484800000000000,72388053.6664196,39.875,350.625
1995,14,805334400000000000,806544000000000000,72388053.6664196,39.875,350.625
1995,26,819849600000000000,822096000000000000,72388053.6664196,39.875,350.625
1997,73,856656000000000000,862963200000000000,72388053.6664196,39.875,350.625
1997,7,877737600000000000,878342400000000000,72388053.6664196,39.875,350.625
1998,12,887587200000000000,888624000000000000,72388053.6664196,39.875,350.625
1998,30,889142400000000000,891734400000000000,72388053.6664196,39.875,350.625
1999,19,935452800000000000,937094400000000000,72388053.6664196,39.875,350.625
2000,8,962323200000000000,963014400000000000,72388053.6664196,39.875,350.625
2002,8,1011916800000000000,1012608000000000000,72388053.6664196,39.875,350.625
2002,6,1013126400000000000,1013644800000000000,72388053.6664196,39.875,350.625
2003,11,1064448000000000000,1065398400000000000,72388053.6664196,39.875,350.625
2004,17,1087257600000000000,1088726400000000000,72388053.6664196,39.875,350.625
2004,25,1091491200000000000,1093651200000000000,72388053.6664196,39.875,350.625
2005,5,1122422400000000000,1122854400000000000,72388053.6664196,39.875,350.625
2006,37,1147564800000000000,1150761600000000000,72388053.6664196,39.875,350.625
2006,21,1152748800000000000,1154563200000000000,72388053.6664196,39.875,350.625
2006,19,1160092800000000000,1161734400000000000,72388053.6664196,39.875,350.625
2006,45,1161993600000000000,1165881600000000000,72388053.6664196,39.875,350.625
2007,5,1169078400000000000,1169510400000000000,72388053.6664196,39.875,350.625
2007,8,1173398400000000000,1174089600000000000,72388053.6664196,39.875,350.625
2008,6,1202169600000000000,1202688000000000000,72388053.6664196,39.875,350.625
2008,10,1204070400000000000,1204934400000000000,72388053.6664196,39.875,350.625
2009,20,1245542400000000000,1247270400000000000,72388053.6664196,39.875,350.625
2009,10,1255046400000000000,1255910400000000000,72388053.6664196,39.875,350.625
2010,12,1271808000000000000,1272844800000000000,72388053.6664196,39.875,350.625
2010,7,1283126400000000000,1283731200000000000,72388053.6664196,39.875,350.625
2011,5,1296432000000000000,1296864000000000000,72388053.6664196,39.875,350.625
2011,9,1302566400000000000,1303344000000000000,72388053.6664196,39.875,350.625
2011,42,1303776000000000000,1307404800000000000,72388053.6664196,39.875,350.625
2011,5,1317427200000000000,1317859200000000000,72388053.6664196,39.875,350.625
2012,7,1338854400000000000,1339459200000000000,72388053.6664196,39.875,350.625
2012,17,1344988800000000000,1346457600000000000,72388053.6664196,39.875,350.625
2012,6,1348185600000000000,1348704000000000000,72388053.6664196,39.875,350.625
2013,6,1375228800000000000,1375747200000000000,72388053.6664196,39.875,350.625
2013,6,1382400000000000000,1382918400000000000,72388053.6664196,39.875,350.625
2013,6,1383350400000000000,1383868800000000000,72388053.6664196,39.875,350.625
2014,7,1399075200000000000,1399680000000000000,72388053.6664196,39.875,350.625
2014,65,1409702400000000000,1415318400000000000,72388053.6664196,39.875,350.625
2015,7,1435881600000000000,1436486400000000000,72388053.6664196,39.875,350.625
2015,18,1446768000000000000,1448323200000000000,72388053.6664196,39.875,350.625
2015,59,1450224000000000000,1455321600000000000,72388053.6664196,39.875,350.625
2016,10,1465171200000000000,1466035200000000000,72388053.6664196,39.875,350.625
2020,21,1589587200000000000,1591401600000000000,72388053.6664196,39.875,350.625
2021,6,1617580800000000000,1618099200000000000,72388053.6664196,39.875,350.625
2021,13,1618358400000000000,1619481600000000000,72388053.6664196,39.875,350.625
2021,16,1630540800000000000,1631923200000000000,72388053.6664196,39.875,350.625
2022,16,1654387200000000000,1655769600000000000,72388053.6664196,39.875,350.625
2022,5,1660262400000000000,1660694400000000000,72388053.6664196,39.875,350.625
2022,8,1663372800000000000,1664064000000000000,72388053.6664196,39.875,350.625
2022,16,1667779200000000000,1669161600000000000,72388053.6664196,39.875,350.625
2022,55,1670025600000000000,1674777600000000000,72388053.6664196,39.875,350.625
2023,7,1675036800000000000,1675641600000000000,72388053.6664196,39.875,350.625
2023,5,1676592000000000000,1677024000000000000,72388053.6664196,39.875,350.625
2023,59,1678752000000000000,1683849600000000000,72388053.6664196,39.875,350.625
2023,17,1686355200000000000,1687824000000000000,72388053.6664196,39.875,350.625
2023,5,1694563200000000000,1694995200000000000,72388053.6664196,39.875,350.625
2023,67,1695513600000000000,1701302400000000000,72388053.6664196,39.875,350.625
2023,16,1701993600000000000,1703376000000000000,72388053.6664196,39.875,350.625
2024,49,1705449600000000000,1709683200000000000,72388053.6664196,39.875,350.625
2024,9,1710288000000000000,1711065600000000000,72388053.6664196,39.875,350.625
2024,9,1713312000000000000,1714089600000000000,72388053.6664196,39.875,350.625
2024,21,1732406400000000000,1734220800000000000,72388053.6664196,39.875,350.625
2025,7,1736553600000000000,1737158400000000000,72388053.6664196,39.875,350.625
2025,5,1743292800000000000,1743724800000000000,72388053.6664196,39.875,350.625
2025,5,1744156800000000000,1744588800000000000,72388053.6664196,39.875,350.625
2025,15,1746835200000000000,1748131200000000000,72388053.6664196,39.875,350.625
1983,25,438739200000000000,440899200000000000,72388053.66641968,39.875,350.875
1984,8,458956800000000000,459648000000000000,72388053.66641968,39.875,350.875
1986,12,527385600000000000,528422400000000000,72388053.66641968,39.875,350.875
1987,5,541814400000000000,542246400000000000,72388053.66641968,39.875,350.875
1988,5,575164800000000000,575596800000000000,72388053.66641968,39.875,350.875
1989,28,618105600000000000,620524800000000000,72388053.66641968,39.875,350.875
1989,12,629510400000000000,630547200000000000,72388053.66641968,39.875,350.875
1990,7,631152000000000000,631756800000000000,72388053.66641968,39.875,350.875
1990,11,633398400000000000,634348800000000000,72388053.66641968,39.875,350.875
1990,17,635126400000000000,636595200000000000,72388053.66641968,39.875,350.875
1990,9,637545600000000000,638323200000000000,72388053.66641968,39.875,350.875
1990,11,648259200000000000,649209600000000000,72388053.66641968,39.875,350.875
1990,8,649468800000000000,650160000000000000,72388053.66641968,39.875,350.875
1991,25,683596800000000000,685756800000000000,72388053.66641968,39.875,350.875
1993,6,740966400000000000,741484800000000000,72388053.66641968,39.875,350.875
1995,14,805334400000000000,806544000000000000,72388053.66641968,39.875,350.875
1995,6,816825600000000000,817344000000000000,72388053.66641968,39.875,350.875
1995,26,819849600000000000,822096000000000000,72388053.66641968,39.875,350.875
1997,84,856396800000000000,863654400000000000,72388053.66641968,39.875,350.875
1998,6,884131200000000000,884649600000000000,72388053.66641968,39.875,350.875
1998,12,887587200000000000,888624000000000000,72388053.66641968,39.875,350.875
1998,7,889228800000000000,889833600000000000,72388053.66641968,39.875,350.875
1998,14,890611200000000000,891820800000000000,72388053.66641968,39.875,350.875
1999,19,935539200000000000,937180800000000000,72388053.66641968,39.875,350.875
2000,10,962323200000000000,963187200000000000,72388053.66641968,39.875,350.875
2002,5,1011916800000000000,1012348800000000000,72388053.66641968,39.875,350.875
2002,13,1013040000000000000,1014163200000000000,72388053.66641968,39.875,350.875
2002,5,1033603200000000000,1034035200000000000,72388053.66641968,39.875,350.875
2003,10,1064534400000000000,1065398400000000000,72388053.66641968,39.875,350.875
2004,12,1087603200000000000,1088640000000000000,72388053.66641968,39.875,350.875
2004,24,1091664000000000000,1093737600000000000,72388053.66641968,39.875,350.875
2006,6,1147564800000000000,1148083200000000000,72388053.66641968,39.875,350.875
2006,22,1148860800000000000,1150761600000000000,72388053.66641968,39.875,350.875
2006,21,1152748800000000000,1154563200000000000,72388053.66641968,39.875,350.875
2006,69,1160006400000000000,1165968000000000000,72388053.66641968,39.875,350.875
2006,6,1166918400000000000,1167436800000000000,72388053.66641968,39.875,350.875
2007,7,1173398400000000000,1174003200000000000,72388053.66641968,39.875,350.875
2008,6,1202169600000000000,1202688000000000000,72388053.66641968,39.875,350.875
2008,10,1204070400000000000,1204934400000000000,72388053.66641968,39.875,350.875
2008,5,1209513600000000000,1209945600000000000,72388053.66641968,39.875,350.875
2009,19,1245542400000000000,1247184000000000000,72388053.66641968,39.875,350.875
2009,10,1255132800000000000,1255996800000000000,72388053.66641968,39.875,350.875
2010,12,1271808000000000000,1272844800000000000,72388053.66641968,39.875,350.875
2010,5,1275436800000000000,1275868800000000000,72388053.66641968,39.875,350.875
2010,5,1283126400000000000,1283558400000000000,72388053.66641968,39.875,350.875
